visit_id,query,item_id,item_name,search_index,view_time,hold_id
83763,wire cutter,4379,Automatic wire stripper,9,2024-08-21 15:10:19 UTC,
87152,camping,5081,Camping cookware mess kit,1,2024-08-26 00:38:31 UTC,
105891,sleeping pad,1107,Sleeping pad,26,2024-09-18 18:48:53 UTC,43814
81370,aerator,3409,Electric rototiller,8,2024-08-15 05:10:24 UTC,
82029,generator,3273,Thickness planer,3,2024-08-16 20:48:30 UTC,
90745,bench dog,4128,Folding portable workbench,4,2024-08-31 20:52:43 UTC,
83346,outlet tester,2311,Circuit tester,3,2024-08-20 03:34:42 UTC,
79403,tent,1222,Camping tent,22,2024-08-11 18:58:17 UTC,
92595,propane torch,2454,Propane torch,2,2024-09-05 20:13:47 UTC,
80081,nail,2265,Nail gun,9,2024-08-13 15:39:29 UTC,
91405,weld,4825,MIG welder,1,2024-09-03 03:47:10 UTC,
122757,jackhammer,496,Jackhammer,1,2024-10-28 00:30:45 UTC,
77526, sawsall,3733,Reciprocating saw,1,2024-08-07 15:48:06 UTC,
89978,saw,5202,Scroll saw,7,2024-08-30 01:04:44 UTC,
89175,sledge,4914,Sledge hammer,11,2024-08-28 02:47:22 UTC,
82721,dremel,2017,Dremel,10,2024-08-18 22:39:47 UTC,
102783,camping,3477,Camping chair,40,2024-09-13 15:56:21 UTC,
119406,hole saw kit,5145,Hole saw set,1,2024-10-18 16:07:17 UTC,
105284,router,5168,Router bit - Radius laminate trim bit,49,2024-09-16 19:33:14 UTC,
76120,safety glasses,2338,Safety glasses,1,2024-08-04 21:13:43 UTC,41555
100977,saw table,2636,Portable table saw,14,2024-09-10 04:20:31 UTC,43345
105810,hammer drill,3139,SDS-max bits,44,2024-09-18 12:38:34 UTC,
124860,steam,4849,Power steamer,4,2024-11-05 18:06:34 UTC,
102783,sleeping pad,4934,Sleeping pad,12,2024-09-13 16:04:59 UTC,
118909,table saw,3747,Benchtop table saw,2,2024-10-16 18:14:34 UTC,
121025,drain snake,4171,Auger-drain cleaner,5,2024-10-22 16:51:23 UTC,45259
117558,crimper,585,Duct crimper,2,2024-10-12 22:11:03 UTC,
102803,edger,4423,String trimmer and edger,8,2024-09-13 17:04:41 UTC,43530
127131,cricut,5382,Compact digital cutting machine,3,2024-11-14 03:13:12 UTC,
76043,drill,5183,Cordless drill,2,2024-08-04 17:17:14 UTC,
108909,tent,5225,4 person tent,2,2024-09-24 01:55:00 UTC,44079
106874,kitchen,2638,Self freezing ice cream maker,57,2024-09-21 03:19:52 UTC,
76093,ladder,5153,Ladder,2,2024-08-04 19:40:30 UTC,
101723,bit,4214,Hole saw set,99,2024-09-11 03:55:23 UTC,
81530,ice cooler,4603,Cooler bag,14,2024-08-15 17:11:31 UTC,
91101,nail,3246,Nail gun (Requires air compressor),16,2024-09-02 01:48:15 UTC,
114917,snake,2889,Drain Snake,1,2024-10-05 17:03:53 UTC,
114689,tent,4555,Camping tent,13,2024-10-05 00:19:48 UTC,
125606,laptop,2470,External Disk Drive,6,2024-11-08 17:23:15 UTC,
109852,floor nailer,3053,Hardwood flooring cleat nailer,1,2024-09-26 14:26:09 UTC,
126682,serger,1419,Serger (3/4 Thread Serger with Differential Feed),1,2024-11-12 21:29:58 UTC,
108800,orbital sander,3837,Orbital sander,8,2024-09-23 19:11:16 UTC,
89397,router,1398,Compact router,11,2024-08-28 18:41:51 UTC,
124136,shop vac,4468,Shop-vac (no wheels),7,2024-11-02 17:01:50 UTC,
118572,drain cleaning ,3861,Drain snake,6,2024-10-15 15:33:45 UTC,
99865,tracer,4845,Light tracer,1,2024-09-08 18:21:21 UTC,
87645,radiation ,5203,EMF tester,2,2024-08-26 15:33:40 UTC,
108565,camping,4448,Camping chair,59,2024-09-23 00:02:21 UTC,44020
125395,chucked drill,3612,Corded drill,35,2024-11-07 22:26:35 UTC,45895
109654,raspberry pi,4701,Programming project kit,2,2024-09-26 03:19:27 UTC,
116242,pole saw,58,Pole saw,2,2024-10-10 12:45:02 UTC,
90396,tarp,3674,Tarp,1,2024-08-30 22:59:17 UTC,42923
112762,brad nailer,4417,Pneumatic nail gun (requires air compressor),3,2024-09-28 14:54:52 UTC,44287
109466,edge ,4423,String trimmer and edger,14,2024-09-25 18:25:33 UTC,
92506,shovel,4883,Coal shovel,22,2024-09-05 17:21:31 UTC,
116483,tripod,5138,Product photo shooting kit,6,2024-10-10 21:23:16 UTC,
102836,orbital sander,3837,Orbital sander,2,2024-09-13 18:16:03 UTC,43540
115960,sander,4189,Sheet sander,8,2024-10-09 21:15:39 UTC,
113426,pressure cooker ,2894,Instant pot duo plus - pressure cooker,1,2024-09-30 16:26:57 UTC,
93616,stripper,1421,Floor scraper,12,2024-09-07 17:21:46 UTC,
114295,track saw,4370,Track saw,6,2024-10-03 18:04:56 UTC,
127239,product photo shooting kit,5138,Product photo shooting kit,1,2024-11-14 17:01:25 UTC,46454
81761,rake,3770,Garden rake,8,2024-08-16 03:15:53 UTC,42098
123979,steam,2713,Power steamer,1,2024-11-01 22:12:46 UTC,
83245,ice cream,3581,Two bowl ice cream maker,1,2024-08-19 21:09:22 UTC,
126685,paint scrap,5395,Contour scraper,14,2024-11-12 21:44:54 UTC,
106080,rotary hammer ,3834,Rotary hammer,8,2024-09-19 03:26:20 UTC,
115916,clamp,37,Hand clamp,7,2024-10-09 19:22:21 UTC,44755
118909,table saw,893,Band saw,2,2024-10-16 18:12:29 UTC,
113064,pressure washer,3637,Pressure washer surface cleaner,5,2024-09-29 06:30:05 UTC,
80932,tent,4418,Camping tent,1,2024-08-14 04:24:34 UTC,
125470,sander,3454,Detail sander,2,2024-11-08 03:32:39 UTC,45906
124271,table saw,5217,Portable table saw,9,2024-11-03 06:00:07 UTC,
115122,bissel,2435,Carpet and upholstery cleaner,1,2024-10-06 03:17:28 UTC,
105871,band saw,3183,Cordless band saw,1,2024-09-18 15:37:24 UTC,43792
115888,tent,1222,Camping tent,20,2024-10-09 16:51:22 UTC,
93127,mixer ,4860,Concrete mixer,18,2024-09-07 00:32:32 UTC,
82781,tent,4680,Camping tent,5,2024-08-19 02:14:10 UTC,
81720,steam,2713,Power steamer,1,2024-08-16 00:38:30 UTC,42090
125884,circular saw,5394,Circular saw,1,2024-11-09 18:02:42 UTC,46010
101407,calculator,3625,Graphing calculator,1,2024-09-10 19:09:56 UTC,
80234,carpet,2435,Carpet and upholstery cleaner,13,2024-08-13 23:01:47 UTC,
108545,planer,4122,Thickness planer,2,2024-09-23 02:58:33 UTC,
106362,snips,4733,Utility snip,1,2024-09-19 23:10:28 UTC,
106878,chainsaw,1400,Jawsaw,2,2024-09-21 00:12:05 UTC,
82548,tent,3953,Camping tent,2,2024-08-18 07:04:03 UTC,
125945,tracer,4845,Light tracer,1,2024-11-09 21:16:06 UTC,
105549,plier,14,Needle nose pliers,16,2024-09-17 16:19:03 UTC,
81821,camera,2661,Thermal camera for Android (USB-C),9,2024-08-16 10:25:35 UTC,
82677,hedge trimmer,29,Electric hedge trimmer,2,2024-08-18 19:00:53 UTC,
124259,sawzall,1272,Reciprocating saw,7,2024-11-03 04:03:22 UTC,
105306,aerator,1117,Garden and lawn aerator,6,2024-09-16 20:50:32 UTC,
91225,moving,718,Furniture moving system,1,2024-09-02 15:18:23 UTC,42998
82677,wood burn,2538,Wood burning pen,1,2024-08-18 19:00:04 UTC,
120530,floor clean,3637,Pressure washer surface cleaner,19,2024-10-21 19:03:47 UTC,
119712,jigsaw,4349,Orbital jig saw,2,2024-10-19 15:07:01 UTC,45177
117545,pole saw,4905,Pole saw,7,2024-10-12 21:19:25 UTC,44938
101970,projector,5115,Mini LCD projector,1,2024-09-11 19:43:01 UTC,
123726,lamp,4040,Flexible work light,4,2024-11-01 01:16:20 UTC,
78825,3d printer,3602,3D printer,1,2024-08-10 07:51:45 UTC,
105266,saw,5157,Reciprocating saw scraper,1,2024-09-16 18:49:45 UTC,
106832,rivet tool,4034,Pop rivet gun,5,2024-09-20 21:14:35 UTC,
123369,shop vac,2290,Shop-vac,6,2024-10-30 17:08:02 UTC,45509
85049,power washer,3907,Power washer,2,2024-08-24 16:04:27 UTC,
83327,tarp,4537,Tarp,12,2024-08-20 02:44:58 UTC,
126612,moving straps,2393,Moving straps,2,2024-11-12 17:32:23 UTC,
112776,brad,2801,Pneumatic nail gun,4,2024-09-28 15:19:04 UTC,
121688,extention cords,4975,Extension cord,1,2024-10-24 12:41:26 UTC,45323
76243,tent,2496,Pop up canopy,24,2024-08-05 03:26:52 UTC,
76650,saws ,4038,Reciprocating saw,25,2024-08-06 00:28:43 UTC,41624
113334,trencher,4859,Edger and trencher,2,2024-09-30 06:59:55 UTC,
101251,power washer,3907,Power washer,2,2024-09-10 14:32:33 UTC,
121686,painting ,4716,Paint tray,33,2024-10-24 13:49:08 UTC,
77759,miter saw,4121,Compound miter saw,7,2024-08-07 23:55:56 UTC,
76365,drill guide,1393,Drill block,3,2024-08-05 14:28:55 UTC,
84953,lathe,2015,Pen lathe,1,2024-08-24 05:44:22 UTC,
84824,power washer,4151,Power washer,10,2024-08-23 21:58:39 UTC,
91887, steamer,4492,Garment steamer,2,2024-09-04 16:08:04 UTC,43057
116355,nailer,3400,Pneumatic nail gun (requires air compressor),11,2024-10-10 17:10:35 UTC,
75111,tent,2271,Shade shelter,23,2024-08-02 14:46:58 UTC,
121418,sewing machine,3525,Darning loom,11,2024-10-23 23:02:49 UTC,
105442,screw gun,1621,Drywall screw gun,1,2024-09-17 07:47:38 UTC,43735
109470,baking pan,2294,Cake pan,16,2024-09-25 18:38:51 UTC,44136
105271,tarp ,2687,Tarp,10,2024-09-16 19:09:08 UTC,43701
83618,drill,3373,Drill bit set,20,2024-08-21 03:25:31 UTC,
124635,wallpaper steam,4849,Power steamer,1,2024-11-04 18:34:05 UTC,
88882,mic,3601,FREE SEEDS! (Click here for details),43,2024-08-27 11:33:58 UTC,
103315,level,4322,Tile leveling pliers and wedges,19,2024-09-14 15:43:26 UTC,
73684,pole sander,2041,Pole sander head,5,2024-08-01 19:51:19 UTC,
78271,tent,4682,Camping tent,17,2024-08-09 00:44:07 UTC,
107705,soil,4807,Garden auger,56,2024-09-21 05:55:05 UTC,
118754,saw,5286,Compound miter saw,34,2024-10-16 01:38:55 UTC,
114454,wheelbarrow ,5004,Metal wheelbarrow,4,2024-10-04 05:18:27 UTC,44519
117309,infrared,2455,Infrared paint remover,2,2024-10-12 11:41:03 UTC,
115308,projector,1469,LCD projector,2,2024-10-07 00:00:15 UTC,
118417,hole saw,3596,Hole saw set,11,2024-10-14 23:15:30 UTC,
73838,camping,5079,Camping cookware mess kit,20,2024-08-01 23:50:36 UTC,
101323,lawn,4205,Lawn thatching rake,11,2024-09-10 16:25:33 UTC,
125923,3771,3724,Collapsible folding frame wagon,1,2024-11-09 20:25:11 UTC,
108846,steamer,4849,Power steamer,7,2024-09-23 21:59:40 UTC,
113749,right angle drill,5265,Right-angle drill and cordless drill set,1,2024-10-01 19:19:52 UTC,
100566,dehydrator,863,Food dehydrator,2,2024-09-09 13:57:03 UTC,
84436,sander,2190,Sheet sander,2,2024-08-23 01:50:38 UTC,
90131,sleeping bag,4940,Sleeping pad,35,2024-08-30 12:38:00 UTC,42894
125624,steam cleaner,3958,Carpet cleaner,10,2024-11-08 18:13:48 UTC,
115419,router,5193,Lock Miter Router Bit,15,2024-10-07 16:20:14 UTC,
108626,steam,3365,Carpet and upholstery cleaner,17,2024-09-23 02:57:57 UTC,44034
119412,wheel barrow,5223,Metal wheelbarrow,6,2024-10-18 15:27:59 UTC,
115960,garden,1124,Leaf mulcher and shredder,45,2024-10-09 21:19:26 UTC,
108557,cope,3601,FREE SEEDS! (Click here for details),6,2024-09-22 22:23:10 UTC,
75838,multi tool,2191,Oscillating multi-tool,1,2024-08-04 03:21:59 UTC,
92068,light diffuser,2792,Photo studio shooting tent,2,2024-09-04 23:18:22 UTC,
83962,mattress ,3312,Automatic inflation air mattress,4,2024-08-22 00:20:29 UTC,
90493,spade bit ,316,Spade drill bits,1,2024-08-31 05:38:27 UTC,
89762,lawn mower,859,Electric lawn mower,8,2024-08-29 17:05:04 UTC,
125305,steel brush,2910,Wire brush,1,2024-11-07 17:49:28 UTC,
101628,sds,2816,SDS plus bits,2,2024-09-10 23:33:31 UTC,
120149,jig saw,5229,Orbital jig saw,6,2024-10-21 00:52:45 UTC,45232
118565,sander,3914,Benchtop belt and disc sander,1,2024-10-15 15:06:53 UTC,
115724,shop vac,3590,Shop-vac,2,2024-10-08 23:08:44 UTC,
82653,folding table,3322,Folding table,2,2024-08-18 17:52:47 UTC,
106362,pvc cutter,4256,PVC pipe cutter,1,2024-09-19 20:21:26 UTC,
116325,auger,4574,Auger-drain cleaner,3,2024-10-10 15:11:47 UTC,
76069,grinder,408,Angle grinder (heavy duty),3,2024-08-04 18:24:59 UTC,
82548,lock cutter,525,Bolt cutter,1,2024-08-18 07:02:33 UTC,
82394,floor nailer,3053,Hardwood flooring cleat nailer,1,2024-08-17 20:14:55 UTC,
106873,cooler,5161,Cooler,23,2024-09-20 23:33:21 UTC,
75095,jigsaw,594,Jig saw,1,2024-08-02 14:16:01 UTC,
85014,lawn,1229,Reel mower,9,2024-08-24 15:09:20 UTC,
127227,jig saw,4342,Jig saw,16,2024-11-14 17:21:24 UTC,
116904,extension cord,4975,Extension cord,1,2024-10-11 20:00:11 UTC,44873
84440,tamper,483,Tamper,2,2024-08-23 02:08:13 UTC,42484
84882,headlamp,5095,Headlamp,10,2024-08-24 00:18:27 UTC,
119853,camping,5057,Portable gas stove (BUTANE),120,2024-10-19 22:08:38 UTC,
77550,carving,3479,Detail carver,1,2024-08-07 16:36:56 UTC,
76650,saws ,325,Reciprocating saw,17,2024-08-06 00:27:21 UTC,
92064,saws,4038,Reciprocating saw,25,2024-09-04 23:19:57 UTC,
89873,dremel,2561,Dremel rotary tool with accessory kit,3,2024-08-29 20:51:51 UTC,
127229,stove,5058,Portable gas stove (BUTANE),4,2024-11-14 16:12:34 UTC,
126741,welder,4825,MIG welder,2,2024-11-13 01:52:48 UTC,46215
75276,power washer,4151,Power washer,10,2024-08-02 21:06:21 UTC,
127212,water cooler,3635,Drink cooler,1,2024-11-14 15:19:50 UTC,46448
84925,paint ,2581,Drop cloth,64,2024-08-24 02:59:03 UTC,
92544,jigsaw,4349,Orbital jig saw,2,2024-09-05 17:00:02 UTC,
77826,photography ,47,Film camera,2,2024-08-08 03:57:32 UTC,
84824,aerator,4815,Electric rototiller,12,2024-08-23 21:54:23 UTC,42550
83941,router,2598,Compact router,4,2024-08-21 22:44:04 UTC,
124066,vac,3755,H.E.P.A. filtered vacuum (dry only),2,2024-11-02 11:57:27 UTC,45640
77900,mower,859,Electric lawn mower,9,2024-08-08 12:16:42 UTC,41721
88982,knife,3462,Folding multitool,6,2024-08-27 19:56:32 UTC,
119667,wall cleaner,4030,Window cleaning tool,1,2024-10-19 13:07:10 UTC,45169
84265,brake,4581,Ball joint service tool,1,2024-08-22 17:55:25 UTC,
84157,bolt cutter,525,Bolt cutter,1,2024-08-22 14:42:44 UTC,42398
100272,stake,5159,Camping tent,12,2024-09-09 00:43:50 UTC,
88984,nail gun,4597,Framing nail gun (Requires air compressor),1,2024-08-27 20:46:50 UTC,
90399,cable cutter,4362,Cable cutter,1,2024-08-30 22:56:05 UTC,
92594,caulk gun,1182,Caulking gun,2,2024-09-05 20:22:06 UTC,43125
115733,oscillating,2191,Oscillating multi-tool,4,2024-10-08 23:39:20 UTC,
108774,belt sander,391,Belt sander,4,2024-09-23 19:39:58 UTC,
123888,infrared,2661,Thermal camera for Android (USB-C),6,2024-11-01 17:24:31 UTC,45600
121990,tents,2496,Pop up canopy,7,2024-10-25 01:46:57 UTC,
79332,sleeping bags,4935,Sleeping bag,12,2024-08-11 13:34:53 UTC,41901
113863,soldering ,4144,Soldering gun,5,2024-10-02 03:51:10 UTC,44444
84920,angle grinder,2786,Cordless angle grinder,11,2024-08-24 02:31:46 UTC,42564
75607,flooring,4965,Transmission jack,87,2024-08-03 16:52:49 UTC,
124660,till,636,Garden claw,1,2024-11-04 21:03:20 UTC,45761
108777,bissel ,2435,Carpet and upholstery cleaner,1,2024-09-23 17:58:00 UTC,
101903,purifier,3924,Air purifier,1,2024-09-11 17:01:20 UTC,
89747,plan,4807,Garden auger,60,2024-08-29 16:17:07 UTC,
76525,framing nailer,4597,Framing nail gun (Requires air compressor),3,2024-08-05 19:33:21 UTC,
82573,lopper,4131,Lopper,1,2024-08-18 12:18:18 UTC,
78481,lamp,5102,Headlamp,5,2024-08-09 15:24:14 UTC,41787
89952,camera,437,Digital camera with zoom lens (manual focus only),2,2024-08-30 00:02:53 UTC,42877
84939,impact,4219,Impact wrench,19,2024-08-24 03:54:05 UTC,
123372,polisher,2276,Polisher,1,2024-10-30 17:05:56 UTC,
82778,vacuum,3755,H.E.P.A. filtered vacuum (dry only),9,2024-08-19 01:57:39 UTC,
117545,pruning saw,4191,Pruning saw,1,2024-10-12 21:21:06 UTC,44939
80977,easel,2826,Display easel,1,2024-08-14 12:06:57 UTC,
100400,sleeping bag,4926,Sleeping pad,27,2024-09-09 05:28:24 UTC,
93138,vacuum sealer,1610,Vacuum sealer,2,2024-09-07 01:04:22 UTC,
113138,planer,3273,Thickness planer,1,2024-09-29 14:57:18 UTC,
125094,vacuum,2262,Shop-vac,32,2024-11-06 21:22:47 UTC,
125929,2795,2577,Photo studio shooting tent,1,2024-11-09 20:36:08 UTC,
105431,tiller,4455,Electric rototiller,6,2024-09-17 04:16:06 UTC,
79163,saw,2194,Collapsing saw horses,6,2024-08-10 22:59:31 UTC,
89046,jackhammer,496,Jackhammer,1,2024-08-27 19:53:19 UTC,
119071,floor,4197,Dust extractor accessory kit,88,2024-10-17 05:04:11 UTC,
119330,planer,4122,Thickness planer,2,2024-10-18 04:31:27 UTC,45128
123228,staple gun,3682,Hardwood flooring stapler,21,2024-10-29 22:15:57 UTC,
102257,woodworking,671,Bar clamp - 4.25 inches,55,2024-09-12 06:02:52 UTC,
116788,brad gun,2265,Nail gun,1,2024-10-11 15:58:58 UTC,
89793,table saw,3747,Benchtop table saw,1,2024-08-29 18:25:26 UTC,
101237,projector,2544,Slide projector,4,2024-09-10 14:00:24 UTC,
91690,printer,4142,3D printer,1,2024-09-03 22:54:33 UTC,
112490,table saw,5202,Scroll saw,2,2024-09-27 21:08:17 UTC,
123839,folding table,2473,Folding table,7,2024-11-01 13:51:19 UTC,
92604,1316,396,Circular saw,1,2024-09-05 20:42:52 UTC,
106772,router bit,3339,Router bit - Bullnose,13,2024-09-20 18:11:09 UTC,
114315,jigsaw,594,Jig saw,1,2024-10-03 19:22:19 UTC,
123021,hex,315,Hex and driver socket set,4,2024-10-29 05:36:51 UTC,
102803,lawn mower,5025,Electric lawn mower,10,2024-09-13 17:01:36 UTC,
113216,cooktop,4456,Hot plate,3,2024-09-29 20:06:27 UTC,
91101,brad nailer,4726,Pneumatic finish nailer (requires air compressor),1,2024-09-02 02:12:24 UTC,
83434,oil,588,Funnel,6,2024-08-20 14:20:17 UTC,42270
106475,chain saw,1400,Jawsaw,3,2024-09-20 00:03:25 UTC,
78244,hammer drill ,3842,Cordless rotary hammer,16,2024-08-08 23:29:03 UTC,
126611,swaging,5379,Swaging tool,1,2024-11-12 17:26:47 UTC,
125570,cricut ,5382,Compact digital cutting machine,3,2024-11-08 16:19:44 UTC,45928
124178,chisel,4548,Woodworking chisel set,10,2024-11-02 18:54:08 UTC,45676
83473,floor saw,3015,Flooring saw,1,2024-08-20 16:29:38 UTC,
81242,film,2430,Film to digital converter,1,2024-08-14 21:40:25 UTC,
90283,hex,542,Hex wrenches,5,2024-08-30 17:30:09 UTC,
100742,power washer,1959,Power washer (Heavy),16,2024-09-09 18:34:08 UTC,
81686,table saw,4175,Jobsite table saw,1,2024-08-15 23:08:13 UTC,
73819,cooler,5160,Cooler,20,2024-08-02 04:26:14 UTC,
106738,sanders,3836,Cordless oscillating multi-tool,78,2024-09-20 17:02:37 UTC,
118712,carpet cleaner,3835,Carpet and upholstery cleaner,4,2024-10-15 22:24:14 UTC,45040
106402,weld,4825,MIG welder,1,2024-09-19 22:20:47 UTC,
123343,auger,4807,Garden auger,3,2024-10-30 15:13:55 UTC,45506
117426,sander,4839,Orbital sander (+finish & detailer),1,2024-10-12 17:39:08 UTC,
100873,saw,1425,Circular saw,19,2024-09-09 23:00:40 UTC,
112922,mixer,4155,Stand mixer,17,2024-09-28 22:37:22 UTC,
82283,solder ,194,Soldering iron,7,2024-08-17 16:10:49 UTC,42180
122708,upholstery ,2640,Carpet and upholstery cleaner,6,2024-10-27 21:20:53 UTC,45438
80118,miter,3910,Sliding compound miter saw,26,2024-08-13 16:51:14 UTC,
75188,router bit,2379,Misc router bits,43,2024-08-02 18:15:31 UTC,
104081,orbital sander,3837,Orbital sander,1,2024-09-15 19:05:47 UTC,
91598,rotary cutter,2289,Round knife fabric cutting machine,5,2024-09-03 18:50:46 UTC,
100827,impact ,4821,Cordless impact wrench (heavy duty),13,2024-09-09 21:24:25 UTC,
106227,sander,3454,Detail sander,1,2024-09-19 16:49:28 UTC,
124773,3d,305,Reciprocating saw,23,2024-11-05 08:26:03 UTC,
82721,dremel,4255,Dremel rotary tool,12,2024-08-18 22:37:51 UTC,
84381,backpack,2736,Water filter with gravity bag,15,2024-08-22 23:05:16 UTC,
118579,staple,4032,Electric staple and nail gun,1,2024-10-15 15:47:54 UTC,
113317,air compressor,814,Staple and nail gun (requires air compressor),16,2024-09-30 04:29:23 UTC,
77565,tent,3953,Camping tent,2,2024-08-07 16:35:21 UTC,
91476,pannier,2386,Waterproof pannier,1,2024-09-03 12:13:21 UTC,43017
82318,router,2598,Compact router,12,2024-08-17 17:38:09 UTC,
93824, jig ,4062,Mortise and tenon jig kit,23,2024-09-07 22:53:10 UTC,
123502,baking mixer,2384,Stand mixer,1,2024-10-31 00:19:55 UTC,
103692,aerator,5050,Compost aerator,5,2024-09-15 03:28:58 UTC,
79379,sleeping bag,4919,Sleeping bag,7,2024-08-11 17:24:47 UTC,
100774,tiller,3760,Electric rototiller,9,2024-09-09 19:25:14 UTC,
109501,camera,437,Digital camera with zoom lens (manual focus only),2,2024-09-25 20:44:25 UTC,
125550,rain,3064,Rainbow Radishes,1,2024-11-08 14:49:05 UTC,
78271,sleeping pad,4931,Sleeping pad,9,2024-08-09 01:00:30 UTC,
106353,tent,4680,Camping tent,6,2024-09-19 20:01:08 UTC,43911
81318,sawzall,1123,Reciprocating saw,2,2024-08-15 01:25:59 UTC,
118964,glass cutter,779,Glass cutter,3,2024-10-16 21:55:10 UTC,
80029,popcorn,4712,Popcorn maker,2,2024-08-13 14:07:43 UTC,
87075,table,3322,Folding table,9,2024-08-25 21:12:59 UTC,
126079,pasta,1214,Pasta machine,3,2024-11-10 18:02:13 UTC,
109256,microphone ,713,Desk-mounted microphone stand,10,2024-09-25 01:31:56 UTC,
101405,steam,2435,Carpet and upholstery cleaner,9,2024-09-10 18:55:09 UTC,
109847,grill,5062,Portable gas stove (BUTANE),7,2024-09-26 14:07:27 UTC,
81318,sawzall,1272,Reciprocating saw,7,2024-08-15 01:26:08 UTC,
92877,stud finder,4610,Stud finder,17,2024-09-06 18:51:15 UTC,
92789,carpet cleaner,3824,Carpet and upholstery cleaner,2,2024-09-06 13:30:59 UTC,
76875,nail gun,3400,Pneumatic nail gun (requires air compressor),3,2024-08-06 14:56:23 UTC,41640
108808,wet vacuum,3590,Shop-vac,7,2024-09-23 19:48:50 UTC,
102752,carpet cleaner,3824,Carpet and upholstery cleaner,2,2024-09-13 14:43:16 UTC,
106214,tent,4555,Camping tent,16,2024-09-19 18:44:22 UTC,
119681,sawhorse,3854,Clamping workbench,12,2024-10-19 13:32:58 UTC,45172
113575,nail gun,4597,Framing nail gun (Requires air compressor),1,2024-09-30 23:35:57 UTC,
102228,saw,4370,Track saw,34,2024-09-12 03:33:49 UTC,
89725,camping backpack,2465,Backpacking pack,1,2024-08-29 15:22:01 UTC,
113126,presser tool,1419,Serger (3/4 Thread Serger with Differential Feed),1,2024-09-29 14:20:29 UTC,
125457,cutting wheel,5297,Rotary tool accessory kit,2,2024-11-08 03:58:54 UTC,
124162,power drill,3450,Hammer drill,5,2024-11-02 18:16:26 UTC,45673
127102,button,3993,Button maker and circle cutter kit,1,2024-11-14 00:22:35 UTC,
79584,carpet cleaner,3835,Carpet and upholstery cleaner,4,2024-08-12 02:33:58 UTC,
89952,camera,5138,Product photo shooting kit,25,2024-08-30 00:04:03 UTC,
87534,dolly,2370,Appliance Dolly,2,2024-08-26 13:04:05 UTC,
123369,dremel,4242,Dremel rotary tool,11,2024-10-30 17:15:43 UTC,45510
85363,3 d,3602,3D printer,14,2024-08-24 19:42:42 UTC,
124641,power steam,3958,Carpet cleaner,4,2024-11-04 18:54:09 UTC,
120100,baking,2314,Madeleine pan,47,2024-10-20 21:22:31 UTC,45226
85064,post hole,1353,Post hole digger,2,2024-08-24 16:18:01 UTC,
91391,aviation,4733,Utility snip,7,2024-09-03 02:44:29 UTC,
108307,pressure washer,1341,Power washer,6,2024-09-21 22:33:36 UTC,
90641,paint,154,Paint roller,19,2024-08-31 17:34:32 UTC,42954
105707,impact hammer,3779,Hammer drill,13,2024-09-18 00:05:21 UTC,
117371, sander,2382,Sheet sander,25,2024-10-12 14:32:59 UTC,
82619,hose,5053,Garden hose,1,2024-08-18 16:22:37 UTC,
112272,cooler bag,4421,Backpack cooler,4,2024-09-27 06:30:43 UTC,44216
79133,drills,4747,Corded drill,3,2024-08-10 20:01:52 UTC,
119738,router,1185,Router bit - core box router,6,2024-10-19 15:20:37 UTC,
89507,ice cream maker,2638,Self freezing ice cream maker,2,2024-08-29 00:58:19 UTC,
114454,shovel ,404,Square point shovel,9,2024-10-04 05:27:50 UTC,44522
105339,dehydrator,862,Food dehydrator,1,2024-09-16 22:58:48 UTC,43711
78475,crimp,3684,Step crimper,1,2024-08-09 14:54:01 UTC,
125554,calipers,127,Digital caliper,2,2024-11-08 15:17:52 UTC,45923
124527,plane ,3780,Hand plane,3,2024-11-04 05:32:37 UTC,
84809,drywall,680,Putty knife,13,2024-08-23 20:16:28 UTC,42539
90311,router,5169,Decorative router bit set,9,2024-08-30 19:08:09 UTC,42916
106706,circular saw,3720,Circular saw,26,2024-09-20 16:06:44 UTC,
118396,tree,1433,Pole saw,2,2024-10-14 21:12:06 UTC,45003
79773,jack,4569,Hydraulic floor jack,6,2024-08-12 16:44:46 UTC,
80219,camping,5173,Collapsible wash basin,69,2024-08-13 23:00:24 UTC,41976
117526,drill press,2892,Drill press,4,2024-10-12 20:32:07 UTC,
81894,camera,3351,Digital camcorder,18,2024-08-16 16:21:59 UTC,
122176,laser,3901,Multi-line 360° laser level (auto-leveling),2,2024-10-25 17:00:22 UTC,
113575,brad nailer,3400,Pneumatic nail gun (requires air compressor),5,2024-09-30 23:30:24 UTC,
122921,tents,5190,Pop-up tent,17,2024-10-28 19:14:46 UTC,
105743,heat press,1303,Heat press machine,1,2024-09-18 02:37:25 UTC,43772
107864,tire valve,4435,Tire inflator adapter,3,2024-09-21 18:42:58 UTC,
84283,car tire iron,366,4-way SAE tire iron,2,2024-08-22 18:26:49 UTC,
105822,honey,1681,Honey knife,3,2024-09-18 13:50:06 UTC,43782
76872,cleaner,3362,Carpet and upholstery cleaner,6,2024-08-06 14:44:31 UTC,
93808,infra,2455,Infrared paint remover,2,2024-09-07 22:05:47 UTC,
103711,projector ,5115,Mini LCD projector,1,2024-09-15 05:12:03 UTC,
121533,drain snake,3861,Drain snake,6,2024-10-24 04:17:54 UTC,
79546,tent,4235,Camping tent,3,2024-08-12 00:37:20 UTC,
